,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
2167,669359674819481600,2015-11-25,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick ,https://twitter.com/dog_rates/status/669359674819481600/photo/1,11,10,Saydee,None,None,None,None
2168,669354382627049472,2015-11-25,Meet Dug. Dug fucken loves peaches. 8/10 ,https://twitter.com/dog_rates/status/669354382627049472/photo/1,8,10,Dug,None,None,None,None
2169,669353438988365824,2015-11-25,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 ,https://twitter.com/dog_rates/status/669353438988365824/photo/1,10,10,Tessa,None,None,None,None
2170,669351434509529089,2015-11-25,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 ,https://twitter.com/dog_rates/status/669351434509529089/photo/1,10,10,Sully,None,None,None,None
2171,669328503091937280,2015-11-25,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk ,https://twitter.com/dog_rates/status/669328503091937280/photo/1,12,10,Kirk,None,None,None,None
2173,669324657376567296,2015-11-25,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf ,https://twitter.com/dog_rates/status/669324657376567296/photo/1,11,10,Ralf,None,None,None,None
2174,669216679721873412,2015-11-24,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly ,https://twitter.com/dog_rates/status/669216679721873412/photo/1,8,10,Clarq,None,None,None,None
2175,669214165781868544,2015-11-24,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast ,https://twitter.com/dog_rates/status/669214165781868544/photo/1,10,10,Jaspers,None,None,None,None
2176,669203728096960512,2015-11-24,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy ,https://twitter.com/dog_rates/status/669203728096960512/photo/1,9,10,Samsom,None,None,None,None
2179,669006782128353280,2015-11-24,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him ,https://twitter.com/dog_rates/status/669006782128353280/photo/1,12,10,Tucker,None,None,None,None
2180,669000397445533696,2015-11-24,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance ,https://twitter.com/dog_rates/status/669000397445533696/photo/1,11,10,Terrance,None,None,None,None
2182,668992363537309700,2015-11-24,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog ,https://twitter.com/dog_rates/status/668992363537309700/photo/1,8,10,Harrison,None,None,None,None
2183,668989615043424256,2015-11-24,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh ,https://twitter.com/dog_rates/status/668989615043424256/photo/1,3,10,Bernie,None,None,None,None
2185,668986018524233728,2015-11-24,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 ,https://twitter.com/dog_rates/status/668986018524233728/photo/1,9,10,Ruby,None,None,None,None
2187,668979806671884288,2015-11-24,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 ,https://twitter.com/dog_rates/status/668979806671884288/photo/1,12,10,Chaz,None,None,None,None
2188,668975677807423489,2015-11-24,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 ,https://twitter.com/dog_rates/status/668975677807423489/photo/1,11,10,Jeremy,None,None,None,None
2190,668960084974809088,2015-11-24,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 ,https://twitter.com/dog_rates/status/668960084974809088/photo/1,10,10,Jaycob,None,None,None,None
2192,668932921458302977,2015-11-23,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 ,https://twitter.com/dog_rates/status/668932921458302977/photo/1,9,10,Herald,None,None,None,None
2193,668902994700836864,2015-11-23,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. ,https://twitter.com/dog_rates/status/668902994700836864/photo/1,11,10,Lambeau,None,None,None,None
2194,668892474547511297,2015-11-23,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 ,https://twitter.com/dog_rates/status/668892474547511297/photo/1,11,10,Ruffles,None,None,None,None
2195,668872652652679168,2015-11-23,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab ,https://twitter.com/dog_rates/status/668872652652679168/photo/1,11,10,Amélie,None,None,None,None
2196,668852170888998912,2015-11-23,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 ,https://twitter.com/dog_rates/status/668852170888998912/photo/1,11,10,Bobb,None,None,None,None
2197,668826086256599040,2015-11-23,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 ,https://twitter.com/dog_rates/status/668826086256599040/photo/1,10,10,Banditt,None,None,None,None
2199,668779399630725120,2015-11-23,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable ,https://twitter.com/dog_rates/status/668779399630725120/photo/1,10,10,Kevon,None,None,None,None
2200,668655139528511488,2015-11-23,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup ,https://twitter.com/dog_rates/status/668655139528511488/photo/1,11,10,Winifred,None,None,None,None
2203,668641109086707712,2015-11-23,Meet Hanz. He heard some thunder. 10/10 ,https://twitter.com/dog_rates/status/668641109086707712/photo/1,10,10,Hanz,None,None,None,None
2205,668633411083464705,2015-11-23,This is Churlie. He likes bagels. 10/10 ,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",10,10,Churlie,None,None,None,None
2206,668631377374486528,2015-11-23,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying ,https://twitter.com/dog_rates/status/668631377374486528/photo/1,5,10,Zeek,None,None,None,None
2207,668627278264475648,2015-11-23,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 ,https://twitter.com/dog_rates/status/668627278264475648/photo/1,9,10,Timofy,None,None,None,None
2208,668625577880875008,2015-11-23,This is Maks. Maks just noticed something wasn't right. 10/10 ,https://twitter.com/dog_rates/status/668625577880875008/photo/1,10,10,Maks,None,None,None,None
2209,668623201287675904,2015-11-23,This is Jomathan. He is not thrilled about the length of the grass. 10/10 ,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1",10,10,Jomathan,None,None,None,None
2210,668620235289837568,2015-11-23,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz ,https://twitter.com/dog_rates/status/668620235289837568/photo/1,10,10,Kallie,None,None,None,None
2213,668567822092664832,2015-11-22,This is Marvin. He can tie a bow tie better than me. 11/10 ,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11,10,Marvin,None,None,None,None
2216,668537837512433665,2015-11-22,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 ,https://twitter.com/dog_rates/status/668537837512433665/photo/1,8,10,Spark,None,None,None,None
2217,668528771708952576,2015-11-22,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me ,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12,10,Gòrdón,None,None,None,None
2219,668496999348633600,2015-11-22,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 ,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8,10,Jo,None,None,None,None
2225,668286279830867968,2015-11-22,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 ,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11,10,Rusty,None,None,None,None
2226,668274247790391296,2015-11-22,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass ,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10,10,Sophie,None,None,None,None
2228,668256321989451776,2015-11-22,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. ,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13,10,Jareld,None,None,None,None
2229,668248472370458624,2015-11-22,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho ,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8,10,Bisquick,None,None,None,None
2230,668237644992782336,2015-11-22,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him ,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10,10,Torque,None,None,None,None
2233,668204964695683073,2015-11-21,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 ,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8,10,Ron,None,None,None,None
2234,668190681446379520,2015-11-21,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 ,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12,10,Skittles,None,None,None,None
2238,668113020489474048,2015-11-21,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 ,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6,10,Alfie,None,None,None,None
2240,667924896115245057,2015-11-21,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 ,https://twitter.com/dog_rates/status/667924896115245057/photo/1,9,10,Jiminy,None,None,None,None
2241,667915453470232577,2015-11-21,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis ,https://twitter.com/dog_rates/status/667915453470232577/photo/1,10,10,Otis,None,None,None,None
2243,667902449697558528,2015-11-21,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with ,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9,10,Cleopatricia,None,None,None,None
2244,667886921285246976,2015-11-21,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik ,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11,10,Erik,None,None,None,None
2245,667885044254572545,2015-11-21,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls ,https://twitter.com/dog_rates/status/667885044254572545/photo/1,10,10,Stu,None,None,None,None
2246,667878741721415682,2015-11-21,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 ,https://twitter.com/dog_rates/status/667878741721415682/photo/1,2,10,Tedrick,None,None,None,None
2248,667866724293877760,2015-11-21,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy ,https://twitter.com/dog_rates/status/667866724293877760/photo/1,10,10,Shaggy,None,None,None,None
2251,667806454573760512,2015-11-20,This is Filup. He is overcome with joy after finally meeting his father. 10/10 ,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10,10,Filup,None,None,None,None
2256,667766675769573376,2015-11-20,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af ,https://twitter.com/dog_rates/status/667766675769573376/photo/1,9,10,Calvin,None,None,None,None
2257,667728196545200128,2015-11-20,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 ,https://twitter.com/dog_rates/status/667728196545200128/photo/1,11,10,Olive,None,None,None,None
2262,667546741521195010,2015-11-20,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 ,https://twitter.com/dog_rates/status/667546741521195010/photo/1,9,10,George,None,None,None,None
2263,667544320556335104,2015-11-20,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 ",https://twitter.com/dog_rates/status/667544320556335104/photo/1,10,10,Kial,None,None,None,None
2265,667534815156183040,2015-11-20,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 ",https://twitter.com/dog_rates/status/667534815156183040/photo/1,8,10,Frank,None,None,None,None
2266,667530908589760512,2015-11-20,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 ",https://twitter.com/dog_rates/status/667530908589760512/photo/1,10,10,Naphaniel,None,None,None,None
2268,667517642048163840,2015-11-20,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s ,https://twitter.com/dog_rates/status/667517642048163840/photo/1,8,10,Dook,None,None,None,None
2270,667502640335572993,2015-11-20,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s ,https://twitter.com/dog_rates/status/667502640335572993/photo/1,11,10,Hall,None,None,None,None
2271,667495797102141441,2015-11-20,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af ,https://twitter.com/dog_rates/status/667495797102141441/photo/1,9,10,Philippe,None,None,None,None
